order_id,user_id,order_timestamp,delivery_method,delivery_window
448,2,2025-08-03 19:03:11.147280,delivery,11am-1pm
449,5,2024-09-05 20:32:09.608418,pickup,11am-1pm
450,87,2024-03-18 11:02:07.212958,pickup,9am-11am
451,21,2023-11-05 06:06:55.689502,delivery,5pm-7pm
452,46,2024-01-13 13:50:16.885360,delivery,11am-1pm
453,67,2024-02-04 22:24:11.087172,pickup,9am-11am
454,71,2023-12-30 20:42:50.043326,delivery,3pm-5pm
455,36,2023-08-30 04:46:38.819574,pickup,5pm-7pm
456,52,2024-09-18 18:56:41.350290,delivery,11am-1pm
457,53,2024-03-09 02:49:57.002874,pickup,3pm-5pm
458,44,2025-07-31 02:32:42.894512,delivery,3pm-5pm
459,89,2024-09-29 19:44:49.753922,delivery,5pm-7pm
460,99,2025-01-12 23:39:02.805632,delivery,5pm-7pm
461,88,2023-11-26 01:18:53.179873,pickup,5pm-7pm
462,15,2025-05-18 20:20:17.633768,delivery,11am-1pm
463,87,2024-08-12 05:05:34.021004,delivery,5pm-7pm
464,46,2025-05-17 22:56:52.125828,pickup,3pm-5pm
465,32,2024-10-13 22:30:11.460272,delivery,3pm-5pm
466,10,2024-07-27 12:43:57.110657,pickup,5pm-7pm
467,41,2024-07-06 09:54:41.036034,delivery,11am-1pm
468,96,2024-01-01 10:56:58.418843,pickup,5pm-7pm
469,95,2023-10-02 09:01:05.306203,pickup,3pm-5pm
470,27,2025-07-07 20:19:56.175358,pickup,3pm-5pm
471,20,2024-08-02 14:42:48.299222,pickup,9am-11am
472,87,2025-04-11 00:21:50.980326,delivery,9am-11am
473,98,2024-06-07 09:17:32.797714,pickup,5pm-7pm
474,48,2023-10-15 22:49:03.642364,delivery,3pm-5pm
475,63,2024-11-27 08:47:12.628876,delivery,5pm-7pm
476,29,2023-09-28 00:07:44.533779,pickup,9am-11am
477,68,2023-12-06 18:50:23.047922,delivery,9am-11am
478,65,2024-10-05 17:50:52.067318,pickup,5pm-7pm
479,16,2024-03-31 16:05:46.402913,delivery,3pm-5pm
480,89,2025-08-17 10:20:36.835579,pickup,5pm-7pm
481,75,2023-11-19 08:10:09.931801,delivery,3pm-5pm
482,24,2025-03-03 21:56:49.983614,pickup,3pm-5pm
483,61,2024-11-04 11:34:59.899196,delivery,3pm-5pm
484,24,2025-03-24 02:40:38.619884,pickup,5pm-7pm
485,90,2024-01-31 14:56:12.108966,delivery,5pm-7pm
486,36,2024-09-04 08:22:07.935733,pickup,11am-1pm
487,13,2024-07-13 17:54:41.329463,pickup,5pm-7pm
488,49,2024-07-14 01:22:12.165507,pickup,5pm-7pm
489,2,2025-05-11 19:01:04.946989,delivery,11am-1pm
490,81,2025-08-13 14:14:44.660162,delivery,5pm-7pm
491,39,2024-04-03 19:09:35.769711,pickup,5pm-7pm
492,13,2024-11-16 05:17:48.194663,pickup,11am-1pm
493,33,2024-11-09 21:37:53.897125,pickup,5pm-7pm
494,96,2025-02-10 03:15:45.675521,delivery,3pm-5pm
495,72,2025-07-12 14:40:42.114922,delivery,3pm-5pm
496,3,2024-01-24 13:20:31.796103,delivery,11am-1pm
497,74,2024-01-21 22:03:34.118302,pickup,3pm-5pm
498,46,2024-12-14 23:35:56.468976,delivery,5pm-7pm
499,11,2023-12-16 12:32:17.993719,delivery,5pm-7pm
500,81,2023-12-24 18:06:41.120045,pickup,3pm-5pm
501,54,2023-10-14 16:02:04.411335,delivery,9am-11am
502,11,2023-08-26 19:46:36.176009,pickup,3pm-5pm
503,41,2024-07-13 17:43:22.657648,delivery,5pm-7pm
504,35,2024-10-26 08:28:12.698581,delivery,5pm-7pm
505,53,2024-03-23 11:45:38.877765,pickup,11am-1pm
506,94,2024-02-10 20:21:42.065918,delivery,9am-11am
507,27,2025-01-20 22:45:51.102130,pickup,9am-11am
508,9,2025-01-14 01:14:24.264087,delivery,9am-11am
509,4,2024-07-16 07:31:36.819145,pickup,9am-11am
510,34,2025-01-05 15:52:54.678733,pickup,5pm-7pm
511,40,2025-06-28 07:49:10.397603,delivery,5pm-7pm
512,81,2025-03-19 23:38:42.296663,pickup,9am-11am
513,5,2024-11-23 03:54:51.627862,delivery,5pm-7pm
514,60,2024-12-14 12:49:29.878848,delivery,5pm-7pm
515,18,2025-07-01 10:46:10.011075,pickup,5pm-7pm
516,81,2024-06-25 05:19:57.870125,delivery,3pm-5pm
517,45,2024-09-23 09:37:51.350034,pickup,9am-11am
518,57,2024-12-08 15:27:30.274441,delivery,3pm-5pm
519,20,2025-06-15 00:15:59.672450,pickup,11am-1pm
520,45,2025-04-14 07:28:33.501449,pickup,5pm-7pm
521,97,2023-10-16 23:59:54.230170,pickup,5pm-7pm
522,38,2023-12-18 23:51:55.161730,pickup,3pm-5pm
523,25,2024-04-06 10:15:25.245205,delivery,5pm-7pm
524,32,2025-02-16 14:38:14.446375,delivery,5pm-7pm
525,29,2024-10-14 09:24:20.014654,delivery,11am-1pm
526,67,2024-03-17 13:21:20.025626,delivery,3pm-5pm
527,84,2023-11-18 15:34:26.928395,delivery,5pm-7pm
528,25,2025-01-03 14:32:11.261729,pickup,11am-1pm
529,38,2025-01-13 16:13:55.978788,delivery,5pm-7pm
530,35,2025-07-08 00:35:08.856208,delivery,11am-1pm
531,42,2024-08-25 05:10:14.155182,pickup,9am-11am
532,24,2024-08-14 08:11:25.074533,delivery,3pm-5pm
533,17,2023-10-17 14:14:21.482993,pickup,11am-1pm
534,12,2023-09-18 23:15:32.380029,delivery,11am-1pm
535,44,2024-07-03 06:02:24.905948,delivery,3pm-5pm
536,60,2024-04-14 03:58:19.905575,pickup,3pm-5pm
537,11,2024-02-18 15:20:37.340930,pickup,9am-11am
538,35,2023-10-25 12:56:42.393589,pickup,5pm-7pm
539,24,2025-07-28 01:34:50.037507,delivery,5pm-7pm
540,2,2025-04-27 02:53:34.696291,pickup,5pm-7pm
541,99,2024-10-12 18:23:11.216719,pickup,9am-11am
542,26,2025-07-14 22:40:25.113802,pickup,11am-1pm
543,61,2025-08-24 13:24:24.477295,delivery,3pm-5pm
544,21,2024-12-22 15:16:17.085174,pickup,9am-11am
545,33,2024-03-09 14:43:52.429794,delivery,11am-1pm
546,47,2023-09-18 05:45:25.088577,pickup,9am-11am
547,31,2025-02-26 22:43:40.671781,delivery,9am-11am
548,22,2024-07-28 08:04:20.924127,pickup,5pm-7pm
549,32,2024-12-08 11:20:39.517561,pickup,5pm-7pm
550,89,2025-06-22 14:29:35.880117,delivery,9am-11am
551,32,2023-12-31 08:35:16.493657,pickup,3pm-5pm
552,98,2024-10-21 03:52:23.125525,pickup,3pm-5pm
553,83,2024-12-01 06:19:34.825408,pickup,11am-1pm
554,63,2024-08-14 19:56:02.795792,delivery,5pm-7pm
555,94,2023-10-28 11:27:54.049764,delivery,3pm-5pm
556,93,2024-04-29 21:10:32.742616,pickup,5pm-7pm
557,91,2024-04-24 04:27:40.005245,delivery,5pm-7pm
558,25,2024-12-21 01:38:13.712520,delivery,3pm-5pm
559,94,2025-05-10 00:22:54.730019,pickup,9am-11am
560,68,2024-04-21 15:03:29.669252,delivery,3pm-5pm
561,70,2025-01-11 06:03:38.965483,pickup,5pm-7pm
562,94,2024-03-23 06:28:25.789038,pickup,3pm-5pm
563,100,2025-07-13 20:41:19.927331,delivery,9am-11am
564,85,2025-04-04 18:34:29.942993,delivery,11am-1pm
565,68,2024-09-29 10:35:26.321068,pickup,3pm-5pm
566,42,2024-07-21 21:26:52.707328,delivery,9am-11am
567,13,2024-04-06 11:14:19.137037,pickup,9am-11am
568,17,2024-04-14 20:39:17.247999,pickup,11am-1pm
569,14,2025-07-28 02:32:04.089271,pickup,9am-11am
570,74,2024-06-09 22:02:42.195151,delivery,5pm-7pm
571,68,2024-09-01 12:37:27.826901,delivery,9am-11am
572,47,2025-08-16 04:44:48.114715,pickup,9am-11am
573,27,2024-12-16 23:06:28.896264,pickup,5pm-7pm
574,82,2024-09-21 23:08:16.183297,delivery,3pm-5pm
575,91,2024-06-19 12:59:43.785455,delivery,9am-11am
576,94,2024-01-06 19:20:39.050836,delivery,9am-11am
577,28,2024-05-09 23:16:20.740414,pickup,9am-11am
578,93,2025-02-24 01:46:55.612593,delivery,11am-1pm
579,25,2024-11-23 10:03:33.184570,pickup,11am-1pm
580,72,2025-02-24 15:55:56.090441,delivery,9am-11am
581,99,2024-01-21 11:14:18.209229,delivery,5pm-7pm
582,90,2024-09-23 19:13:34.076390,pickup,11am-1pm
583,24,2025-06-30 01:43:29.371981,delivery,11am-1pm
584,69,2024-07-04 16:41:31.348405,delivery,3pm-5pm
585,41,2025-01-11 14:14:18.836794,delivery,3pm-5pm
586,53,2023-11-16 12:16:58.929847,delivery,3pm-5pm
587,78,2025-08-03 06:25:48.967506,pickup,5pm-7pm
588,99,2024-11-10 08:19:46.786194,delivery,3pm-5pm
589,58,2024-02-12 13:23:22.543930,delivery,9am-11am
590,93,2023-12-18 11:41:00.547523,delivery,9am-11am
591,67,2024-09-29 23:35:50.849672,delivery,9am-11am
592,39,2024-09-26 00:20:33.871837,pickup,3pm-5pm
593,3,2023-10-26 21:55:23.743228,delivery,11am-1pm
594,13,2025-08-16 05:14:35.295935,delivery,11am-1pm
595,18,2025-06-16 07:25:46.295753,pickup,11am-1pm
596,33,2024-07-21 17:27:54.581644,pickup,5pm-7pm
597,73,2023-11-13 14:54:17.955377,pickup,3pm-5pm
598,62,2025-04-20 08:02:47.255952,pickup,3pm-5pm
599,5,2024-08-17 16:26:12.832892,delivery,9am-11am
600,100,2025-01-26 23:47:17.976954,delivery,3pm-5pm
601,56,2024-08-31 08:20:08.734464,pickup,11am-1pm
602,96,2024-03-11 11:18:08.085500,pickup,5pm-7pm
603,7,2025-04-21 05:15:41.695413,pickup,3pm-5pm
604,70,2025-08-09 10:47:02.467560,delivery,11am-1pm
605,20,2024-02-18 19:03:48.707971,delivery,5pm-7pm
606,97,2024-09-30 07:03:43.929005,pickup,11am-1pm
607,56,2024-05-25 21:19:30.027524,delivery,11am-1pm
608,17,2025-06-22 20:01:40.952483,delivery,9am-11am
609,71,2024-08-24 21:16:42.514547,pickup,5pm-7pm
610,65,2025-05-24 18:41:38.564599,pickup,11am-1pm
611,62,2025-05-11 14:38:59.808280,delivery,5pm-7pm
612,84,2024-03-10 12:45:09.190792,pickup,11am-1pm
613,10,2025-03-22 13:48:22.911300,delivery,3pm-5pm
614,88,2024-06-17 18:41:21.538230,pickup,9am-11am
615,86,2025-07-05 20:55:47.686344,delivery,3pm-5pm
616,25,2024-08-24 12:27:43.688667,pickup,3pm-5pm
617,22,2025-04-09 20:55:29.372761,delivery,11am-1pm
618,57,2024-03-17 08:14:13.353614,pickup,11am-1pm
619,88,2024-03-24 19:35:47.556805,pickup,9am-11am
620,95,2024-10-21 08:02:49.028106,pickup,3pm-5pm
621,2,2025-08-24 01:40:00.961441,pickup,3pm-5pm
622,58,2024-08-12 07:23:48.944268,delivery,11am-1pm
623,95,2023-12-11 08:17:23.228239,pickup,3pm-5pm
624,71,2024-09-21 00:49:47.196939,pickup,9am-11am
625,49,2024-04-28 19:28:10.250461,pickup,3pm-5pm
626,22,2024-09-29 18:29:28.329490,pickup,3pm-5pm
627,7,2024-09-23 13:47:33.930929,pickup,9am-11am
628,50,2024-07-21 06:32:08.675004,delivery,9am-11am
629,3,2024-04-10 18:26:14.033646,delivery,11am-1pm
630,49,2024-01-07 14:05:15.514455,pickup,3pm-5pm
631,63,2025-01-10 01:04:13.826885,pickup,11am-1pm
632,26,2024-10-14 06:47:33.875272,delivery,9am-11am
633,6,2024-02-07 08:54:43.597764,delivery,3pm-5pm
634,63,2025-03-12 00:26:14.133461,pickup,9am-11am
635,45,2023-09-25 17:35:55.448665,delivery,3pm-5pm
636,31,2025-02-13 12:07:56.319520,delivery,9am-11am
637,81,2025-01-15 16:29:25.912009,delivery,9am-11am
638,72,2025-04-03 04:46:55.302572,pickup,11am-1pm
639,44,2024-05-27 16:59:52.077111,pickup,9am-11am
640,94,2024-12-21 08:43:34.853249,pickup,5pm-7pm
641,31,2025-04-16 00:23:42.581425,delivery,3pm-5pm
642,78,2025-08-10 20:49:54.641550,pickup,11am-1pm
643,84,2024-08-18 11:03:21.588607,pickup,11am-1pm
644,40,2023-09-16 21:28:53.926788,pickup,5pm-7pm
645,99,2024-08-25 13:02:20.421186,pickup,3pm-5pm
646,9,2024-10-27 16:51:33.037413,pickup,11am-1pm
647,41,2025-05-15 18:02:51.164382,pickup,9am-11am
648,98,2025-05-19 00:42:48.272353,delivery,5pm-7pm
649,39,2024-07-10 07:03:46.262656,delivery,11am-1pm
650,100,2024-09-08 19:33:39.947127,pickup,11am-1pm
651,4,2024-07-18 10:16:40.513239,delivery,11am-1pm
652,77,2025-02-03 06:06:50.092535,pickup,3pm-5pm
653,11,2024-06-15 03:43:24.504643,delivery,11am-1pm
654,65,2024-12-09 20:40:00.820450,delivery,3pm-5pm
655,24,2023-12-10 13:18:23.790359,delivery,5pm-7pm
656,18,2024-07-29 14:22:24.185309,pickup,9am-11am
657,53,2025-07-27 09:20:44.387577,pickup,3pm-5pm
658,53,2024-04-27 00:29:27.154092,pickup,11am-1pm
659,9,2025-01-12 13:04:57.442072,delivery,5pm-7pm
660,89,2024-12-08 06:02:10.351480,delivery,11am-1pm
661,55,2025-05-04 15:49:33.519143,pickup,5pm-7pm
662,93,2025-05-05 01:55:05.779884,pickup,9am-11am
663,58,2025-05-12 04:34:23.239861,pickup,11am-1pm
664,67,2024-05-26 06:39:45.720549,pickup,5pm-7pm
665,67,2024-04-07 00:48:05.300887,pickup,11am-1pm
666,38,2025-01-27 12:49:38.443664,delivery,3pm-5pm
667,60,2025-03-02 05:37:03.918337,delivery,9am-11am
668,89,2025-05-18 17:02:54.673361,pickup,5pm-7pm
669,83,2023-09-17 01:51:01.024963,pickup,11am-1pm
670,100,2023-10-08 19:37:46.366235,pickup,5pm-7pm
671,53,2024-11-23 14:50:20.655056,pickup,11am-1pm
672,59,2025-06-23 03:34:33.118271,pickup,5pm-7pm
673,12,2025-08-18 23:48:00.812694,pickup,9am-11am
674,12,2025-02-17 00:14:41.282895,delivery,3pm-5pm
675,11,2024-07-06 16:04:41.677135,delivery,11am-1pm
676,49,2023-11-05 17:37:17.867241,pickup,11am-1pm
677,43,2024-11-30 12:09:36.056862,pickup,11am-1pm
678,19,2025-05-18 20:29:10.358994,pickup,5pm-7pm
679,40,2024-07-13 18:08:46.610407,delivery,3pm-5pm
680,81,2025-01-08 11:47:54.339695,pickup,11am-1pm
681,1,2025-06-09 08:53:15.441648,delivery,9am-11am
682,59,2023-09-25 10:39:35.376409,delivery,9am-11am
683,78,2025-03-23 01:19:53.634711,pickup,11am-1pm
684,76,2024-03-27 00:42:05.365678,delivery,5pm-7pm
685,57,2024-05-19 12:06:50.214309,pickup,11am-1pm
686,71,2023-12-09 03:16:51.154352,pickup,9am-11am
687,24,2024-09-16 14:55:55.018279,delivery,9am-11am
688,19,2024-10-05 23:57:27.721162,delivery,3pm-5pm
689,12,2025-03-24 09:50:21.256619,delivery,11am-1pm
690,21,2023-12-24 23:00:41.714023,pickup,5pm-7pm
691,96,2023-10-16 12:25:24.812827,pickup,9am-11am
692,99,2025-05-18 14:00:28.165728,delivery,5pm-7pm
693,9,2024-11-14 06:13:25.364392,pickup,3pm-5pm
694,61,2024-02-11 16:14:09.631961,delivery,3pm-5pm
695,68,2025-06-22 05:39:44.698638,pickup,11am-1pm
696,79,2023-12-03 08:19:13.843945,pickup,5pm-7pm
697,93,2024-07-22 12:14:40.335126,delivery,5pm-7pm
698,78,2024-02-21 06:34:51.751491,delivery,3pm-5pm
699,17,2024-02-25 06:13:19.137014,delivery,5pm-7pm
700,64,2023-08-26 17:32:27.796722,pickup,3pm-5pm
701,25,2025-03-29 06:04:10.430976,pickup,5pm-7pm
702,81,2025-06-07 18:05:13.765229,pickup,5pm-7pm
703,53,2024-12-28 12:38:26.782812,delivery,11am-1pm
704,2,2023-12-17 04:37:51.435312,delivery,3pm-5pm
705,9,2024-07-07 08:00:13.911460,delivery,9am-11am
706,15,2024-04-28 03:12:28.064874,delivery,5pm-7pm
707,93,2024-10-21 19:09:15.585734,pickup,11am-1pm
708,25,2024-11-30 07:06:14.835251,delivery,5pm-7pm
709,61,2024-06-24 14:47:26.366606,pickup,5pm-7pm
710,20,2024-02-18 10:37:08.209842,delivery,5pm-7pm
711,53,2025-04-27 22:37:22.166594,pickup,3pm-5pm
712,73,2024-01-12 07:10:47.567796,delivery,9am-11am
713,27,2024-05-27 16:43:25.598868,delivery,3pm-5pm
714,9,2024-08-06 14:42:11.827127,delivery,9am-11am
715,44,2024-02-09 00:44:31.031976,pickup,5pm-7pm
716,24,2024-10-14 08:59:01.051946,delivery,3pm-5pm
717,91,2024-10-16 11:36:11.060227,delivery,9am-11am
718,64,2025-08-13 12:51:45.575636,delivery,5pm-7pm
719,39,2024-03-27 09:20:27.108926,delivery,11am-1pm
720,15,2025-08-03 18:29:07.531232,pickup,11am-1pm
721,12,2024-12-16 09:05:03.950254,pickup,5pm-7pm
722,65,2024-03-09 05:47:39.538601,delivery,5pm-7pm
723,94,2024-10-05 23:58:27.957430,delivery,3pm-5pm
724,19,2025-01-01 12:06:18.605720,pickup,11am-1pm
725,27,2025-02-13 11:29:46.149979,delivery,5pm-7pm
726,92,2023-09-24 16:09:11.984944,pickup,9am-11am
727,40,2024-11-04 13:08:23.331319,pickup,3pm-5pm
728,60,2024-08-16 11:33:36.415633,pickup,3pm-5pm
729,3,2025-06-11 21:41:55.507249,delivery,11am-1pm
730,42,2024-03-17 19:01:10.520834,delivery,3pm-5pm
731,69,2025-03-31 00:55:38.457583,delivery,9am-11am
732,35,2024-11-09 00:40:36.564217,delivery,9am-11am
733,2,2024-05-03 01:33:40.326445,pickup,11am-1pm
734,70,2024-11-30 14:26:35.801588,delivery,3pm-5pm
735,19,2024-11-15 02:54:40.440954,delivery,11am-1pm
736,22,2024-12-29 15:19:52.934293,delivery,5pm-7pm
737,7,2025-01-27 03:33:47.573375,delivery,9am-11am
738,14,2024-12-16 01:45:31.110858,pickup,5pm-7pm
739,51,2025-04-28 20:33:51.641060,delivery,3pm-5pm
740,40,2024-11-23 11:48:17.395740,pickup,9am-11am
741,97,2025-06-09 08:31:51.423290,pickup,9am-11am
742,90,2024-12-09 16:47:07.883943,delivery,3pm-5pm
743,88,2024-04-07 09:24:07.856661,delivery,5pm-7pm
744,30,2024-07-06 16:07:13.249949,pickup,3pm-5pm
745,47,2024-10-19 23:01:52.052196,delivery,3pm-5pm
746,59,2025-02-10 11:50:28.283464,pickup,5pm-7pm
747,15,2023-10-29 16:02:05.275065,delivery,11am-1pm
748,37,2024-03-22 07:13:59.405154,pickup,9am-11am
749,52,2025-02-15 12:45:46.113393,pickup,3pm-5pm
750,72,2023-12-30 02:06:43.523063,delivery,5pm-7pm
751,52,2023-11-29 08:20:15.763485,pickup,11am-1pm
752,71,2024-09-21 15:19:19.174665,delivery,5pm-7pm
753,9,2025-08-03 01:23:43.866162,delivery,5pm-7pm
754,73,2024-09-10 09:25:53.914182,pickup,11am-1pm
755,85,2025-06-22 17:11:23.454509,delivery,9am-11am
756,76,2025-04-23 02:46:42.061355,delivery,9am-11am
757,57,2024-02-25 11:00:50.173574,delivery,9am-11am
758,77,2025-04-14 21:27:48.856675,delivery,3pm-5pm
759,64,2024-08-07 14:52:19.325797,pickup,9am-11am
760,28,2025-03-30 14:34:35.280560,pickup,11am-1pm
761,85,2025-02-16 20:37:04.368425,delivery,5pm-7pm
762,79,2024-04-28 03:11:21.487792,pickup,11am-1pm
763,88,2023-11-11 22:40:16.788271,delivery,3pm-5pm
764,56,2025-07-22 18:47:18.767826,delivery,9am-11am
765,75,2023-12-03 14:57:39.450451,delivery,11am-1pm
766,38,2025-07-28 09:58:54.211235,pickup,9am-11am
767,91,2025-05-14 18:33:40.727602,delivery,9am-11am
768,37,2025-01-29 13:10:29.464027,pickup,5pm-7pm
769,90,2025-08-04 05:29:10.136740,delivery,5pm-7pm
770,52,2025-07-30 23:27:50.501708,pickup,11am-1pm
771,61,2025-03-30 05:16:24.883665,delivery,3pm-5pm
772,54,2024-05-18 21:16:36.916108,pickup,11am-1pm
773,2,2025-03-23 01:38:46.122841,pickup,11am-1pm
774,93,2023-08-30 00:45:10.414524,delivery,11am-1pm
775,11,2024-09-14 13:38:41.627146,delivery,5pm-7pm
776,90,2024-07-22 20:44:57.341231,delivery,11am-1pm
777,59,2024-12-23 00:51:04.701541,delivery,5pm-7pm
778,46,2024-12-28 16:18:31.770523,delivery,9am-11am
779,74,2024-10-20 14:23:27.100685,pickup,3pm-5pm
780,53,2025-04-11 05:38:57.022975,delivery,9am-11am
781,5,2025-07-12 06:48:43.198320,delivery,9am-11am
782,75,2023-11-12 23:07:18.357910,pickup,11am-1pm
783,94,2024-02-06 13:27:28.016289,delivery,5pm-7pm
784,67,2023-09-10 03:19:47.702503,pickup,11am-1pm
785,61,2025-06-01 08:41:33.157391,pickup,3pm-5pm
786,79,2024-10-06 16:45:19.413264,delivery,9am-11am
787,61,2025-06-22 00:10:53.676249,delivery,3pm-5pm
788,54,2024-02-03 11:15:05.043067,delivery,3pm-5pm
789,22,2023-10-08 00:27:38.220056,delivery,3pm-5pm
790,8,2025-04-16 06:50:37.722898,pickup,9am-11am
791,85,2025-06-13 17:22:10.130924,pickup,3pm-5pm
792,63,2024-03-27 11:16:11.687909,pickup,3pm-5pm
793,33,2024-06-15 22:14:29.216728,delivery,3pm-5pm
794,33,2023-12-02 21:47:28.732856,pickup,11am-1pm
795,76,2025-07-10 15:24:00.401930,delivery,3pm-5pm
796,23,2024-04-01 01:21:56.064502,pickup,5pm-7pm
797,24,2024-08-13 11:40:52.968193,pickup,3pm-5pm
798,11,2023-10-29 19:42:06.737076,pickup,5pm-7pm
799,97,2025-05-28 13:40:52.107510,delivery,11am-1pm
800,85,2023-11-26 21:43:55.880006,pickup,11am-1pm
801,74,2024-07-16 00:44:12.034496,delivery,9am-11am
802,83,2024-12-22 07:48:59.795318,pickup,9am-11am
803,22,2025-02-16 08:42:46.744709,delivery,3pm-5pm
804,61,2025-07-10 10:21:50.538280,pickup,5pm-7pm
805,88,2024-06-20 19:59:55.591373,delivery,3pm-5pm
806,19,2025-02-16 17:27:04.299278,delivery,9am-11am
807,37,2023-12-10 16:08:21.500793,delivery,5pm-7pm
808,87,2024-06-17 17:40:29.914494,pickup,9am-11am
809,69,2023-11-06 03:45:25.544462,delivery,3pm-5pm
810,43,2024-08-17 02:15:29.367466,pickup,3pm-5pm
811,84,2024-06-16 19:05:18.142725,delivery,11am-1pm
812,94,2025-07-19 11:33:18.648834,pickup,3pm-5pm
813,87,2023-09-18 18:05:14.644521,pickup,3pm-5pm
814,71,2024-05-18 08:34:58.557298,pickup,9am-11am
815,2,2024-07-14 12:58:11.004021,pickup,5pm-7pm
816,45,2025-07-14 18:37:28.672869,delivery,3pm-5pm
817,25,2025-05-10 08:23:07.592193,pickup,9am-11am
818,77,2023-11-06 09:35:27.883158,pickup,9am-11am
819,91,2025-01-01 10:00:58.704436,pickup,11am-1pm
820,49,2024-09-22 07:56:23.815402,pickup,9am-11am
821,90,2025-08-04 16:41:57.017600,delivery,5pm-7pm
822,85,2024-05-07 16:51:49.512943,delivery,3pm-5pm
823,99,2024-06-09 12:18:16.547173,delivery,3pm-5pm
824,21,2024-01-05 10:20:38.632624,delivery,9am-11am
825,49,2023-11-19 01:08:10.802272,pickup,3pm-5pm
826,34,2025-05-04 22:26:22.262781,pickup,5pm-7pm
827,26,2024-07-22 19:32:46.870480,pickup,5pm-7pm
828,14,2024-12-16 16:36:22.847045,delivery,11am-1pm
829,79,2024-12-01 07:33:37.157334,delivery,3pm-5pm
830,14,2024-10-28 18:53:42.958817,pickup,3pm-5pm
831,100,2023-09-10 11:04:50.385132,delivery,11am-1pm
832,84,2025-03-16 05:32:21.409154,pickup,5pm-7pm
833,35,2024-02-17 16:13:30.481929,delivery,5pm-7pm
834,74,2023-11-19 19:05:04.294149,delivery,5pm-7pm
835,56,2024-10-05 00:18:15.096467,pickup,11am-1pm
836,1,2023-10-09 22:56:52.558938,delivery,9am-11am
837,73,2025-03-05 10:27:19.012045,delivery,3pm-5pm
838,88,2024-01-21 02:17:42.662504,pickup,9am-11am
839,47,2024-01-27 12:21:56.668215,delivery,9am-11am
840,59,2025-05-15 17:57:42.957209,delivery,11am-1pm
841,23,2024-04-15 17:15:41.154078,delivery,11am-1pm
842,39,2023-12-06 14:02:50.237267,pickup,3pm-5pm
843,63,2025-06-11 06:12:06.479366,delivery,11am-1pm
844,18,2023-08-21 22:34:36.902948,pickup,11am-1pm
845,63,2025-05-07 12:10:24.203050,delivery,5pm-7pm
846,69,2023-12-03 11:49:53.294775,delivery,9am-11am
847,5,2023-11-25 18:21:36.714401,delivery,9am-11am
848,52,2024-02-21 20:21:34.496036,delivery,11am-1pm
849,95,2023-12-25 06:05:15.409493,pickup,9am-11am
850,95,2024-12-16 10:37:40.633898,pickup,5pm-7pm
851,80,2023-09-11 16:33:58.607315,pickup,9am-11am
852,23,2023-09-04 17:15:03.559095,delivery,9am-11am
853,59,2025-03-24 13:25:45.742615,pickup,9am-11am
854,15,2024-02-11 13:27:35.259338,pickup,9am-11am
855,26,2024-04-15 05:22:26.648869,delivery,3pm-5pm
856,16,2023-12-25 01:41:29.415090,pickup,3pm-5pm
857,28,2023-09-27 02:55:43.854540,pickup,3pm-5pm
858,9,2025-02-16 07:47:54.288212,pickup,5pm-7pm
859,22,2024-09-08 21:54:59.333581,pickup,5pm-7pm
860,32,2025-02-14 04:57:13.226944,pickup,11am-1pm
861,13,2024-08-01 12:43:38.531175,delivery,11am-1pm
862,3,2025-03-09 19:45:23.703625,pickup,9am-11am
863,1,2024-09-02 12:49:37.462327,pickup,3pm-5pm
864,54,2023-11-11 11:31:27.518963,delivery,11am-1pm
865,27,2024-08-26 16:09:06.842171,delivery,5pm-7pm
866,53,2025-07-12 00:34:48.433411,pickup,9am-11am
867,77,2023-09-25 12:39:12.607305,delivery,9am-11am
868,81,2025-03-13 15:02:06.090475,delivery,3pm-5pm
869,54,2025-05-17 18:24:12.814229,pickup,11am-1pm
870,16,2024-09-03 12:43:24.014384,pickup,3pm-5pm
871,98,2024-07-19 05:48:10.953745,pickup,5pm-7pm
872,99,2025-07-27 14:38:12.421873,pickup,3pm-5pm
873,7,2023-10-09 06:33:33.101493,pickup,5pm-7pm
874,64,2024-08-07 12:39:40.090489,pickup,9am-11am
875,83,2024-06-09 01:13:56.476616,pickup,5pm-7pm
876,33,2025-01-04 17:19:34.271637,delivery,9am-11am
877,14,2024-08-11 18:24:30.168585,pickup,11am-1pm
878,4,2025-06-14 22:51:23.693956,pickup,9am-11am
879,31,2023-10-12 12:27:19.424822,delivery,5pm-7pm
880,26,2023-10-17 20:20:49.991253,delivery,11am-1pm
881,100,2024-11-10 22:16:08.103408,pickup,9am-11am
882,31,2023-10-06 19:39:02.819966,pickup,5pm-7pm
883,29,2024-03-11 15:10:42.124119,delivery,9am-11am
884,56,2024-11-30 00:24:08.155114,delivery,11am-1pm
885,50,2024-09-29 04:06:10.008298,delivery,11am-1pm
886,81,2024-04-17 06:08:49.280995,delivery,11am-1pm
887,43,2025-08-16 22:46:34.817660,pickup,3pm-5pm
888,18,2024-09-16 04:15:13.850468,delivery,5pm-7pm
889,54,2024-07-20 01:59:31.817320,delivery,11am-1pm
890,38,2024-11-04 19:58:31.595715,pickup,11am-1pm
891,12,2023-11-06 06:30:16.935020,delivery,11am-1pm
892,76,2025-01-15 04:04:24.486537,delivery,3pm-5pm
893,2,2025-05-03 09:49:36.526706,pickup,11am-1pm
