order_id,product_id,quantity,was_substituted
440,540,1,False
440,419,2,False
440,680,1,False
440,555,1,False
440,51,1,False
440,187,1,False
440,77,3,False
440,78,1,False
440,79,4,False
440,81,1,False
440,732,1,False
440,92,2,False
440,116,2,False
440,651,1,True
441,640,1,False
441,453,1,False
441,70,1,False
441,39,1,False
441,40,1,False
441,236,1,False
441,79,1,False
441,788,1,False
441,90,1,False
442,132,1,False
442,135,3,False
442,145,1,False
442,151,3,False
442,799,1,False
442,422,2,False
442,175,2,False
442,559,1,False
442,433,3,False
442,53,3,True
442,181,1,False
442,311,1,False
442,67,1,False
442,332,1,False
442,207,1,False
442,482,3,False
442,483,1,False
442,230,1,False
442,234,1,True
442,107,1,False
442,377,1,False
442,637,2,False
443,567,2,False
443,40,1,False
443,45,3,False
443,112,1,False
443,144,1,False
443,18,5,False
443,755,1,False
443,535,2,False
443,568,1,False
444,10,2,False
444,11,3,False
444,534,1,False
444,154,3,False
444,285,1,False
444,31,3,False
444,47,1,False
444,434,1,False
444,566,1,False
444,189,1,False
444,194,1,False
444,67,1,False
444,710,1,False
444,586,2,False
444,599,3,False
444,738,1,False
444,368,3,False
444,369,2,False
444,625,3,False
444,118,1,False
445,771,1,True
445,524,1,False
445,237,1,False
445,782,1,False
445,367,2,False
445,53,1,False
445,87,1,True
445,631,1,False
445,566,2,False
445,414,2,False
445,479,1,False
446,519,1,False
446,148,1,False
446,535,2,False
446,543,1,False
446,681,1,False
446,185,1,False
446,187,1,False
446,320,1,False
446,73,1,False
446,90,1,True
446,477,1,False
446,223,1,False
446,608,2,False
446,228,1,False
446,490,1,False
446,110,1,False
446,390,1,True
446,633,1,False
446,255,1,False
447,660,2,False
447,412,1,False
447,669,1,True
447,163,1,False
447,558,3,False
447,687,1,False
447,817,2,False
447,51,2,False
447,71,4,False
447,73,3,False
447,205,1,False
447,82,3,False
447,468,1,False
447,218,3,False
447,474,1,False
447,237,2,False
447,494,1,True
447,114,1,False
447,115,1,False
447,127,1,False
448,736,1,False
448,672,1,False
448,644,1,False
448,103,1,False
448,170,1,False
448,171,1,True
448,556,1,False
448,751,1,False
448,528,3,False
448,340,1,False
448,629,1,False
448,87,1,False
448,568,1,False
448,190,1,False
448,702,1,False
448,223,1,False
449,482,1,False
449,163,1,False
449,772,1,False
449,68,3,False
449,610,1,False
449,581,1,False
449,173,1,False
449,525,1,True
449,623,1,False
449,80,1,False
449,401,1,False
449,530,2,False
449,148,1,False
449,25,3,False
449,58,1,False
449,694,1,True
450,518,1,False
450,525,2,False
450,530,2,False
450,549,4,False
450,427,2,False
450,173,2,False
450,814,3,False
450,689,3,True
450,561,1,False
450,53,1,True
450,571,1,False
450,443,1,False
450,63,5,False
450,76,2,False
450,87,1,True
450,601,3,True
450,349,3,False
450,614,1,False
450,490,1,False
451,148,2,False
451,276,1,False
451,153,1,False
451,416,3,False
451,421,2,False
451,808,1,False
451,426,1,False
451,171,2,False
451,189,2,False
451,65,3,False
451,194,1,False
451,74,3,False
451,76,3,False
451,335,2,False
451,724,1,False
451,600,4,False
451,88,1,False
451,98,2,False
451,743,1,False
451,364,2,False
452,257,2,False
452,163,1,False
452,164,1,False
452,255,1,False
452,198,3,False
452,775,2,False
452,425,1,False
452,781,3,False
452,115,2,False
452,287,1,True
452,479,3,False
453,611,3,False
453,359,1,False
453,312,1,False
453,217,1,False
453,315,1,False
453,572,1,False
453,383,1,False
454,128,1,False
454,513,1,False
454,771,1,True
454,141,1,False
454,144,2,False
454,792,1,False
454,294,3,False
454,46,4,False
454,690,2,False
454,55,1,False
454,192,1,False
454,73,1,False
454,332,1,False
454,728,3,True
454,730,3,False
454,486,1,False
454,493,1,True
454,764,1,True
454,509,1,False
455,225,1,False
455,130,3,True
455,227,1,False
455,732,1,False
455,677,4,False
455,617,1,False
455,109,1,False
455,494,1,False
455,47,2,False
455,209,1,False
455,692,1,False
455,308,3,False
455,728,1,False
455,58,1,False
455,412,1,False
456,673,4,False
456,163,1,False
456,228,1,False
456,707,1,False
456,291,2,False
456,217,1,False
456,168,2,False
456,169,4,True
456,457,2,False
456,621,1,False
456,366,1,False
456,755,1,True
456,25,3,False
456,123,4,False
456,222,1,False
457,137,4,False
457,810,5,True
457,542,2,False
457,288,1,False
457,801,1,False
457,425,1,False
457,433,4,False
457,437,1,False
457,314,3,False
457,192,3,True
457,710,1,False
457,327,1,False
457,331,1,False
457,460,5,False
457,340,1,False
457,602,1,False
457,222,5,False
457,742,1,False
457,488,4,False
457,744,3,False
457,366,1,False
457,751,2,False
457,632,1,False
457,761,2,False
458,32,5,False
458,439,1,False
458,738,1,False
458,802,5,False
458,40,2,False
458,201,1,False
458,553,1,False
458,429,1,False
458,592,6,False
458,529,4,False
458,242,5,False
458,594,1,False
458,55,1,True
458,601,4,False
458,125,3,False
459,517,1,False
459,521,3,False
459,779,3,False
459,529,5,False
459,660,1,False
459,280,1,False
459,281,1,False
459,157,1,False
459,798,1,False
459,551,1,False
459,679,1,False
459,685,3,False
459,48,1,False
459,692,1,False
459,577,1,False
459,457,1,False
459,461,3,False
459,208,2,False
459,336,2,False
459,212,2,False
459,609,2,False
459,247,3,True
460,321,1,False
460,611,1,False
460,107,1,False
460,526,2,False
460,686,1,False
460,144,1,False
460,722,1,False
460,567,3,False
460,600,1,False
460,793,1,False
460,187,1,False
460,158,1,True
461,804,1,True
461,711,1,False
461,393,1,False
461,555,3,False
461,176,1,False
461,401,1,False
461,563,1,True
461,531,1,True
461,788,1,False
461,373,1,False
461,535,1,False
461,21,1,False
461,191,1,False
462,64,1,False
462,516,1,False
462,6,3,False
462,679,1,False
462,390,5,True
462,105,1,False
462,682,1,False
462,427,1,False
462,282,2,False
462,493,1,False
462,813,1,False
462,47,3,False
462,55,2,False
462,666,1,False
462,27,3,False
463,131,4,False
463,103,1,False
463,776,1,False
463,169,1,False
463,204,1,True
463,186,1,False
463,167,1,False
463,781,1,False
463,657,4,False
463,274,1,False
463,180,1,False
463,85,6,False
463,730,2,False
463,410,1,False
463,191,2,False
464,480,2,False
464,258,1,False
464,580,1,False
464,677,1,False
464,395,3,True
464,620,1,False
464,621,1,False
464,494,1,False
464,752,3,False
464,689,2,True
464,48,3,False
464,404,1,False
464,567,1,False
464,568,1,False
464,570,5,False
464,411,1,False
464,604,3,False
465,394,1,False
465,141,1,False
465,525,2,False
465,144,3,False
465,151,1,False
465,792,1,False
465,550,3,False
465,423,2,False
465,169,1,False
465,42,1,False
465,172,1,False
465,44,1,False
465,46,1,False
465,47,3,False
465,310,3,False
465,69,1,False
465,339,1,False
465,118,1,False
465,379,3,False
465,383,3,False
466,609,1,False
466,579,1,False
466,611,1,True
466,558,1,True
466,500,1,False
466,316,1,False
466,120,1,False
466,444,1,False
466,221,1,False
467,483,1,False
467,108,1,False
467,16,2,False
467,211,1,False
467,308,1,False
467,85,1,False
467,21,3,False
467,59,2,False
468,64,3,False
468,96,1,False
468,288,1,False
468,584,3,False
468,457,1,True
468,42,1,False
468,558,3,True
468,15,2,False
468,241,1,False
468,309,1,False
468,598,1,False
468,215,1,False
468,245,1,False
469,7,1,False
469,425,1,False
469,430,1,False
469,52,1,False
469,180,1,False
469,696,1,False
469,184,1,False
469,95,1,True
469,704,1,False
469,323,1,False
469,581,3,False
469,725,1,False
469,344,1,False
469,472,1,False
469,224,1,False
469,102,1,False
469,248,1,False
469,506,1,False
469,126,1,False
470,198,1,False
470,263,1,False
470,27,1,False
470,426,1,False
470,235,1,False
470,108,1,False
470,268,1,False
470,79,1,False
470,112,1,False
470,722,1,False
470,211,1,False
470,661,1,False
470,283,1,False
470,223,1,False
471,384,3,False
471,11,3,False
471,523,2,False
471,528,2,False
471,24,1,False
471,37,2,False
471,551,3,False
471,680,3,False
471,170,1,False
471,172,1,False
471,689,1,False
471,565,4,False
471,188,2,False
471,190,1,False
471,71,1,False
471,199,1,False
471,598,1,False
471,353,3,False
471,485,3,False
471,742,1,False
471,232,3,False
471,119,3,False
472,514,1,False
472,516,4,False
472,139,4,False
472,523,2,False
472,525,2,False
472,148,3,False
472,412,4,False
472,171,1,False
472,446,3,False
472,191,1,False
472,321,4,False
472,466,1,False
472,595,4,False
472,478,1,False
472,612,4,False
472,104,1,False
472,634,1,False
472,631,1,False
472,762,1,False
473,266,1,False
473,587,1,False
473,554,1,False
473,237,1,False
473,537,1,False
473,83,1,True
473,468,1,False
473,565,1,False
473,310,1,False
473,87,1,False
473,120,1,False
473,185,1,False
473,475,1,False
473,60,1,False
473,158,1,False
474,516,4,False
474,517,1,False
474,394,1,False
474,397,1,False
474,784,1,True
474,785,1,False
474,22,4,False
474,535,3,False
474,151,3,False
474,538,2,False
474,154,1,False
474,286,1,False
474,31,1,False
474,813,1,False
474,817,1,False
474,55,1,False
474,74,1,False
474,331,1,False
474,593,1,False
474,220,1,False
474,479,1,True
474,613,2,False
474,629,2,False
474,504,1,False
474,249,1,False
475,641,1,False
475,194,1,False
475,324,1,False
475,804,1,True
475,104,1,False
475,107,1,False
475,401,1,False
475,757,1,True
475,185,1,False
475,698,1,False
475,243,1,True
475,94,2,False
476,7,1,False
476,651,3,False
476,268,4,False
476,279,4,True
476,290,4,False
476,37,3,False
476,55,2,False
476,62,3,False
476,196,4,False
476,200,1,False
476,73,3,False
476,461,1,False
476,77,3,True
476,340,1,False
476,745,2,False
476,106,4,False
476,369,1,False
476,119,4,False
476,122,4,False
476,124,1,False
477,581,2,False
477,268,1,False
477,77,1,False
477,174,1,False
477,723,1,False
477,52,1,True
477,21,2,False
477,534,1,False
477,278,1,False
477,91,2,False
478,785,3,False
478,530,2,False
478,148,4,False
478,23,1,False
478,664,2,False
478,171,1,False
478,685,4,False
478,184,1,True
478,177,3,False
478,54,3,False
478,189,3,False
478,192,3,False
478,204,1,False
478,338,2,False
478,352,1,False
478,101,1,False
478,621,1,False
478,757,1,False
478,137,1,True
478,123,1,False
479,384,1,False
479,681,1,True
479,140,1,False
479,47,2,False
479,305,1,False
479,113,1,True
479,53,1,True
479,187,1,True
479,137,1,True
479,185,1,True
479,221,1,False
479,95,1,False
480,128,1,False
480,132,2,False
480,773,1,False
480,519,2,True
480,12,1,False
480,21,3,False
480,547,1,True
480,158,3,False
480,670,2,False
480,677,1,False
480,432,2,False
480,693,1,False
480,569,2,False
480,185,1,False
480,77,1,False
480,720,1,False
480,85,2,False
480,609,3,False
480,117,3,False
481,514,1,False
481,772,3,False
481,262,2,False
481,521,6,False
481,523,5,False
481,780,1,False
481,272,1,False
481,276,2,False
481,532,2,False
481,31,1,False
481,544,2,False
481,416,2,False
481,692,1,False
481,310,4,False
481,718,1,False
481,592,4,False
481,337,1,False
481,728,1,False
481,600,3,False
481,732,1,False
481,734,1,False
481,376,3,False
481,249,1,True
481,638,3,False
482,129,1,False
482,514,7,False
482,641,5,False
482,516,1,False
482,291,1,True
482,787,1,False
482,154,1,False
482,283,1,False
482,286,3,False
482,673,1,True
482,425,1,False
482,426,1,False
482,182,1,False
482,578,4,False
482,458,1,False
482,463,1,False
482,591,1,False
482,469,2,False
482,470,1,False
482,738,1,True
482,114,1,False
482,115,2,False
482,118,1,False
482,120,5,False
482,378,1,False
483,64,3,False
483,513,3,False
483,645,5,False
483,197,1,False
483,103,1,False
483,520,1,False
483,586,5,False
483,587,5,False
483,11,1,False
483,110,1,False
483,751,1,False
483,16,2,False
483,174,4,False
483,116,5,False
483,92,3,True
484,515,7,False
484,518,4,False
484,781,1,False
484,270,4,False
484,271,2,False
484,667,5,False
484,541,1,False
484,671,1,False
484,555,1,True
484,557,3,False
484,687,1,False
484,433,1,False
484,564,4,False
484,324,3,False
484,710,4,False
484,335,1,False
484,214,4,False
484,599,4,False
484,730,5,False
484,485,4,False
484,492,1,False
484,750,1,False
484,495,5,False
484,496,1,False
484,626,4,False
485,551,1,True
485,582,1,False
485,746,1,False
485,301,1,False
485,607,3,False
485,239,1,False
485,434,2,False
485,115,1,False
485,535,2,True
485,473,2,False
485,412,1,False
485,127,3,False
486,136,2,False
486,521,3,False
486,522,3,False
486,779,2,False
486,401,1,False
486,174,1,False
486,591,2,True
486,573,1,False
486,322,1,False
486,194,2,False
486,324,1,False
486,451,4,False
486,730,2,False
486,353,3,False
486,764,1,True
486,490,1,False
486,108,1,True
486,754,1,False
486,127,2,False
487,515,1,False
487,53,1,False
487,59,1,False
487,636,1,False
487,93,1,False
487,382,1,False
488,329,1,False
488,782,1,False
488,114,1,False
488,340,1,False
488,631,1,False
488,410,1,False
489,224,1,False
489,325,1,True
489,582,1,False
489,552,2,False
489,559,1,True
489,538,1,False
490,481,1,True
490,554,1,True
490,612,1,False
490,485,1,False
490,518,2,False
490,571,1,False
491,737,1,False
491,161,1,False
491,577,2,False
491,293,1,False
491,110,1,False
491,431,1,False
491,790,1,True
491,476,1,False
491,671,1,True
492,576,3,False
492,738,1,False
492,479,1,False
492,797,1,False
492,268,1,False
492,269,1,True
492,527,1,False
492,591,1,False
492,245,1,False
492,214,1,False
492,470,1,True
492,507,1,False
492,61,1,False
492,95,1,False
493,768,1,False
493,387,1,True
493,517,5,False
493,663,2,False
493,411,1,False
493,160,1,False
493,548,1,False
493,174,4,False
493,559,1,False
493,312,4,False
493,463,1,False
493,466,5,False
493,468,1,False
493,610,2,False
493,484,5,False
493,228,2,False
493,492,5,False
493,496,4,False
493,378,3,False
494,96,1,False
494,130,1,True
494,644,1,False
494,520,1,False
494,620,1,False
494,780,1,True
494,750,1,False
494,46,1,False
494,80,2,False
494,176,1,False
494,526,1,False
494,339,1,False
494,119,1,False
494,600,3,False
494,537,2,False
494,380,1,False
495,611,1,False
495,233,1,False
495,106,5,False
495,522,1,False
495,588,1,False
495,624,5,False
495,528,3,True
495,530,1,False
495,665,1,False
495,442,2,False
495,571,2,False
495,796,2,False
495,735,2,False
496,385,1,True
496,646,1,False
496,780,1,False
496,701,1,False
496,670,1,False
496,479,1,False
497,389,4,False
497,574,1,False
497,557,3,False
497,274,1,False
497,530,1,True
497,309,1,False
497,21,1,False
497,472,1,False
497,313,1,False
497,634,1,False
497,27,4,True
497,61,6,False
497,606,1,False
498,257,2,False
498,516,3,False
498,134,2,False
498,646,1,True
498,780,3,False
498,153,2,False
498,412,2,False
498,413,2,False
498,681,3,False
498,561,1,False
498,180,1,True
498,566,2,True
498,320,1,False
498,322,2,False
498,195,1,False
498,726,3,False
498,223,1,False
498,103,2,False
498,106,1,False
498,753,1,True
498,243,3,False
498,118,1,False
498,502,2,False
498,633,3,False
499,771,1,False
499,266,1,False
499,399,1,False
499,112,1,False
499,723,1,False
499,792,1,False
499,218,1,False
500,423,1,False
500,263,1,False
500,496,1,False
500,466,1,False
500,475,1,False
500,763,1,True
500,767,1,False
501,192,1,False
501,130,1,False
501,522,1,False
501,170,1,False
501,525,1,False
501,671,1,False
501,528,2,False
501,601,3,False
501,563,1,False
501,19,1,False
501,595,1,True
501,25,1,False
501,27,1,True
501,156,1,False
501,61,2,False
501,606,1,False
502,616,1,False
502,457,1,False
502,650,1,False
502,171,1,False
502,20,2,False
502,55,1,False
502,29,2,False
503,418,1,False
503,587,4,True
503,751,2,False
503,529,1,False
503,626,1,False
503,501,1,False
503,502,1,True
503,536,3,True
504,512,1,False
504,130,1,False
504,546,1,False
504,134,1,False
504,168,1,False
504,334,1,False
504,220,1,False
504,126,1,False
504,575,1,False
505,67,1,False
505,68,7,False
505,110,2,False
505,526,5,False
505,335,2,False
505,271,3,False
505,83,3,False
505,53,3,True
505,409,2,False
505,27,4,True
505,62,5,False
506,64,1,False
506,5,1,False
506,364,1,False
506,173,1,False
506,398,1,True
506,687,1,False
506,639,1,False
506,655,1,False
506,543,1,False
506,403,1,False
506,755,1,False
506,598,1,True
506,728,1,True
506,56,2,False
506,223,1,False
507,384,1,False
507,1,2,True
507,322,1,False
507,573,1,False
507,325,1,False
507,581,1,False
507,583,2,False
507,586,1,False
507,556,1,False
507,15,1,False
507,687,1,True
507,61,3,False
507,22,1,True
507,86,1,False
507,285,1,False
508,9,1,False
508,139,1,False
508,270,1,False
508,271,2,False
508,277,3,False
508,47,1,True
508,672,1,False
508,548,2,False
508,426,1,False
508,171,1,False
508,434,3,False
508,578,3,True
508,197,3,False
508,585,1,False
508,330,1,False
508,726,2,False
508,729,3,False
508,732,3,False
508,100,3,False
508,742,1,False
508,749,1,False
508,498,1,False
508,381,3,False
508,638,1,False
509,580,2,False
509,519,1,False
509,487,1,False
509,8,1,False
509,562,1,False
509,116,1,False
509,662,1,False
509,536,1,False
509,217,1,False
509,730,1,False
510,672,1,False
510,705,1,False
510,26,1,False
510,573,1,False
510,757,1,True
510,355,1,False
510,337,1,False
510,215,1,False
510,729,1,False
510,410,1,False
510,285,1,True
510,638,1,False
511,1,2,False
511,355,1,False
511,707,1,False
511,45,2,False
511,251,1,False
511,599,1,False
511,24,2,True
511,795,1,False
511,223,1,False
512,323,1,False
512,520,1,False
512,249,1,False
512,155,1,False
512,444,1,False
513,223,1,False
513,541,1,False
513,581,1,False
513,647,1,False
513,808,1,False
513,681,1,False
513,781,1,False
513,430,1,False
513,147,1,False
513,62,1,False
513,536,1,False
513,153,1,False
513,378,1,False
513,765,1,False
513,542,1,False
513,671,1,False
514,640,1,False
514,385,1,False
514,153,1,False
514,540,4,False
514,542,2,True
514,158,1,True
514,31,1,False
514,426,1,False
514,298,1,False
514,818,2,False
514,52,4,False
514,66,1,False
514,323,1,False
514,69,2,False
514,328,1,True
514,330,3,False
514,335,1,False
514,463,3,False
514,595,5,False
514,220,1,False
514,734,1,False
514,609,4,False
514,617,1,False
514,117,1,False
514,127,1,False
515,353,1,False
515,58,2,False
515,232,1,False
515,360,1,False
515,490,1,False
515,78,1,True
515,182,1,True
515,730,1,True
515,443,1,False
516,385,1,True
516,515,1,False
516,4,2,False
516,452,1,False
516,269,1,True
516,814,1,False
516,45,1,False
516,272,1,False
516,463,1,True
516,51,1,False
516,724,1,False
516,85,2,False
516,566,1,False
516,572,1,False
516,607,2,True
517,608,1,False
517,191,1,False
517,6,2,False
517,679,1,False
517,168,1,False
517,553,2,False
517,171,1,False
517,43,3,False
517,22,1,False
517,790,1,False
517,536,3,False
517,56,1,False
517,63,1,False
517,223,1,False
518,544,2,False
518,609,1,False
518,417,1,False
518,579,1,False
518,514,1,False
518,231,1,True
518,424,1,False
518,426,1,False
518,331,1,False
518,239,1,False
518,666,1,False
518,536,1,False
518,537,2,False
518,538,1,False
518,27,2,False
519,417,3,False
519,737,1,False
519,163,1,False
519,11,1,False
519,204,1,False
519,141,1,False
519,268,2,False
519,111,1,False
519,208,2,True
519,369,2,False
519,211,1,False
519,730,1,False
519,731,1,False
519,31,1,False
520,611,1,False
520,103,1,False
520,589,1,False
520,398,1,False
520,559,1,False
520,734,1,False
520,339,1,False
520,180,1,False
520,126,1,False
521,385,5,True
521,520,1,False
521,651,1,False
521,12,2,True
521,788,5,False
521,407,4,False
521,537,1,False
521,795,1,True
521,421,1,False
521,428,5,False
521,586,4,False
521,590,1,False
521,719,1,False
521,217,2,False
521,228,1,False
521,485,3,False
521,234,1,False
521,106,1,True
521,748,2,False
521,109,5,False
521,239,4,False
521,625,3,False
521,370,1,False
521,250,1,False
521,639,1,True
522,551,3,False
522,72,1,False
522,137,1,False
522,490,1,False
522,722,1,False
522,595,1,False
522,148,1,False
522,788,1,False
522,790,1,True
522,122,1,False
522,543,1,False
523,377,1,False
523,266,1,False
523,169,1,False
523,751,1,False
523,793,1,False
523,666,1,False
524,516,1,False
524,363,1,False
524,430,3,False
524,530,1,False
524,563,4,True
524,147,1,False
524,725,2,True
524,470,1,False
524,210,3,False
524,313,1,False
524,602,3,False
524,221,1,False
524,286,3,False
524,127,1,False
525,543,4,False
525,170,1,False
525,685,1,False
525,176,1,False
525,561,4,False
525,177,3,False
525,436,1,False
525,315,1,False
525,62,3,False
525,191,4,False
525,69,1,False
525,597,1,False
525,732,1,False
525,605,1,False
525,740,1,False
525,631,3,False
525,492,1,False
525,628,1,False
525,503,1,False
526,160,1,False
526,802,1,False
526,166,1,False
526,331,1,False
526,747,1,False
526,139,1,True
526,176,1,False
526,148,1,False
526,158,1,False
527,642,1,False
527,130,1,False
527,290,1,False
527,743,1,False
527,429,1,False
527,433,1,False
527,344,1,False
527,56,2,False
527,795,1,False
527,479,1,False
528,609,1,False
528,417,1,False
528,603,1,False
528,453,1,False
528,295,1,False
528,104,1,False
528,519,3,False
528,457,1,False
528,400,1,False
528,115,1,False
528,20,1,False
528,567,1,True
528,92,1,True
528,378,1,False
528,731,1,False
529,514,1,False
529,535,1,False
529,229,1,False
529,119,1,False
529,697,1,False
530,513,1,True
530,162,1,False
530,185,1,False
530,485,1,False
530,648,1,False
530,377,1,False
530,170,1,False
530,558,1,False
530,629,1,False
530,151,1,False
530,217,1,False
530,570,1,False
530,575,1,False
531,516,1,False
531,398,2,False
531,528,3,False
531,787,1,False
531,662,1,False
531,793,1,False
531,47,1,True
531,305,3,True
531,52,3,False
531,573,3,False
531,62,2,False
531,584,3,False
531,464,1,False
531,81,1,True
531,209,1,False
531,725,1,False
531,611,1,False
531,484,1,False
531,613,1,False
531,619,1,False
531,235,1,False
531,377,1,False
532,129,4,False
532,66,2,False
532,6,1,False
532,39,1,False
532,70,1,False
532,813,1,False
532,495,3,False
532,18,1,True
532,21,1,False
532,280,1,False
532,509,4,False
533,643,2,False
533,528,3,True
533,785,1,False
533,529,3,False
533,274,3,False
533,418,1,False
533,546,2,False
533,815,1,False
533,176,2,False
533,310,1,False
533,582,2,False
533,718,1,False
533,591,1,False
533,608,2,False
533,228,2,False
533,233,1,False
533,617,1,False
533,113,2,False
533,753,1,False
534,134,1,False
534,138,1,False
534,782,1,True
534,530,1,False
534,25,3,False
534,411,1,False
534,29,3,False
534,673,3,False
534,35,3,False
534,547,1,False
534,551,2,False
534,557,3,False
534,48,2,False
534,182,1,False
534,320,3,False
534,598,3,False
534,617,1,False
534,491,2,False
534,493,2,False
534,750,2,False
534,113,1,False
534,498,1,False
535,643,1,False
535,645,1,False
535,141,1,False
535,19,1,False
535,415,3,False
535,32,6,False
535,417,1,False
535,672,5,False
535,173,2,False
535,177,1,False
535,188,2,False
535,572,4,True
535,584,2,False
535,78,5,False
535,79,2,False
535,730,4,False
535,90,1,False
535,220,4,False
535,95,1,False
535,99,1,False
535,742,4,False
535,103,1,True
535,747,1,False
535,492,2,False
535,119,1,False
536,141,4,False
536,148,1,False
536,663,1,False
536,666,4,False
536,683,3,False
536,812,4,False
536,303,1,False
536,816,1,False
536,697,1,False
536,194,1,False
536,67,3,False
536,459,1,False
536,204,1,True
536,337,1,False
536,342,2,True
536,735,4,False
536,608,1,False
536,360,3,False
536,107,1,False
536,118,1,False
536,632,1,False
536,635,2,False
537,2,3,False
537,35,1,False
537,503,1,False
537,425,1,False
537,813,1,False
537,15,1,False
537,596,1,False
537,666,1,False
537,535,1,False
537,24,3,False
537,185,1,False
537,26,1,False
537,699,1,False
537,796,1,False
537,62,1,False
538,516,3,False
538,742,1,False
538,518,1,False
538,72,1,False
538,10,2,False
538,688,1,False
538,538,1,False
538,598,1,False
538,214,1,False
538,410,1,False
539,130,1,False
539,771,1,False
539,389,3,False
539,271,2,False
539,531,2,False
539,405,5,False
539,150,5,False
539,792,1,True
539,176,1,True
539,433,1,False
539,564,1,False
539,185,5,False
539,190,1,False
539,459,4,False
539,719,1,False
539,207,1,True
539,599,1,False
539,606,1,True
539,734,5,False
539,236,1,False
539,364,2,False
539,748,5,False
539,367,1,False
539,145,1,True
540,736,1,False
540,636,1,False
540,130,1,False
540,609,3,False
540,325,1,False
540,614,1,True
540,168,1,True
540,330,1,False
540,171,1,False
540,620,1,False
540,557,1,False
540,398,1,True
540,780,1,False
540,532,1,False
540,603,1,True
540,316,1,False
541,545,3,True
541,162,1,False
541,66,2,False
541,334,1,False
541,607,1,False
541,401,1,False
541,212,1,False
541,340,1,False
541,436,1,False
541,21,1,True
541,536,1,False
541,793,1,False
541,572,1,False
541,159,1,False
542,99,1,False
542,611,1,False
542,550,2,False
542,8,1,False
542,635,1,False
542,235,1,False
542,493,1,False
542,751,3,False
542,19,2,False
542,41,3,True
542,53,1,False
542,213,3,False
542,534,1,False
542,603,4,False
542,315,1,False
542,671,3,True
543,512,3,False
543,771,1,False
543,420,1,False
543,455,1,False
543,456,2,False
543,585,7,False
543,650,1,True
543,686,1,False
543,240,4,False
543,465,5,False
543,594,1,False
543,308,1,False
543,284,1,False
543,598,1,False
543,314,1,False
543,540,1,False
543,590,1,True
544,532,3,False
544,670,1,False
544,679,3,False
544,682,1,False
544,559,1,False
544,690,2,True
544,325,3,False
544,709,1,False
544,588,1,False
544,466,3,False
544,469,1,False
544,599,1,False
544,600,2,True
544,607,2,False
544,356,2,False
544,369,1,False
544,373,2,False
544,120,2,False
544,251,3,False
545,608,1,False
545,325,3,False
545,518,5,False
545,490,1,False
545,398,5,False
545,48,3,False
545,627,1,False
545,83,5,False
545,308,1,False
545,373,1,False
545,696,1,False
545,377,1,False
545,603,1,False
545,637,2,False
545,383,4,False
546,224,1,False
546,38,1,False
546,423,1,True
546,680,1,False
546,158,1,False
546,620,1,False
546,717,1,False
546,242,1,False
546,468,1,False
546,373,1,False
546,54,1,False
546,24,1,False
546,121,1,False
546,91,3,False
546,30,1,False
547,385,1,False
547,3,2,False
547,646,1,False
547,776,3,False
547,12,3,False
547,653,1,False
547,788,1,False
547,150,5,False
547,543,1,False
547,803,1,False
547,37,3,False
547,555,5,False
547,559,1,False
547,62,4,False
547,321,1,False
547,453,1,False
547,591,7,False
547,720,1,True
547,474,5,False
547,95,1,False
547,227,4,False
547,485,1,False
547,496,1,False
547,758,1,False
547,509,1,False
548,67,5,False
548,68,1,True
548,780,4,False
548,463,4,True
548,496,5,False
548,466,1,False
548,468,5,False
548,58,2,True
548,283,1,False
548,508,1,True
548,158,1,True
549,482,1,False
549,85,1,True
549,70,3,False
549,679,1,False
549,517,1,False
549,73,2,False
549,39,1,False
549,5,1,False
549,587,1,False
549,654,1,False
549,528,3,False
549,529,3,False
549,83,1,False
549,538,2,False
550,261,1,False
550,518,3,False
550,519,2,False
550,524,2,False
550,15,1,False
550,19,3,False
550,157,3,False
550,39,4,False
550,433,1,False
550,574,2,False
550,584,1,False
550,78,1,False
550,465,2,False
550,471,1,False
550,220,1,False
550,605,4,False
550,95,5,False
550,486,1,False
550,764,3,False
550,638,1,False
551,421,1,False
551,422,1,False
551,295,2,False
551,518,1,False
551,622,3,False
551,657,3,False
551,767,2,False
551,596,1,False
551,661,1,False
551,565,2,False
551,599,4,False
551,147,3,True
551,444,2,False
551,159,2,False
552,544,1,True
552,227,1,True
552,131,1,False
552,586,2,False
552,527,1,False
552,661,1,False
552,119,1,False
552,600,1,False
552,126,1,False
552,318,1,True
553,643,1,False
553,273,1,False
553,25,3,False
553,673,1,False
553,550,1,False
553,40,1,False
553,683,1,False
553,690,1,False
553,308,1,False
553,192,1,False
553,600,5,False
553,731,5,False
553,220,1,False
553,607,1,False
553,235,1,False
553,110,1,False
553,111,4,False
553,242,1,False
553,508,1,False
554,100,1,False
554,27,1,False
554,204,1,False
554,14,1,False
554,115,1,False
554,118,1,False
554,311,1,False
555,136,1,False
555,521,1,False
555,20,2,False
555,31,1,False
555,159,1,False
555,802,1,False
555,550,1,False
555,168,1,False
555,440,1,False
555,62,1,False
555,69,3,False
555,720,1,True
555,618,1,False
555,234,1,False
555,621,1,False
555,623,1,False
555,245,1,False
555,126,1,True
555,766,1,False
556,648,1,True
556,518,1,True
556,647,1,False
556,520,3,False
556,522,1,False
556,396,2,False
556,145,1,False
556,276,1,False
556,159,3,False
556,160,5,True
556,34,3,False
556,556,4,False
556,306,1,False
556,62,2,False
556,80,1,False
556,340,1,False
556,215,1,False
